APVA State Transition Model Study v0.1
========================================================================================
Diagnostics
Instrument: 6E
Input path(s): .\Evidence\6E\6E_JUN26_5_Minute_CME_FX_Futures_ETH_20251130_20260531_apva_bar_evidence_v01.csv
Total rows: 35260
State counts: RecoveryResolution=1696, ExhaustionPersistence=1884, CompressionProcessing=6489, NeutralProcessing=16992, ReassertionProcessing=2011, DecayToNeutral=1486, DestructiveRotation=948, ConstructiveEmergence=83, MixedStructure=3671
State-age counts: 41

1. Transition Matrix
State | AgeBucket | NextState | Count | TransitionCount | TransitionProbability
RecoveryResolution | 6-10 | ExhaustionPersistence | 5 | 0 | 0.00%
RecoveryResolution | 6-10 | CompressionProcessing | 5 | 3 | 60.00%
RecoveryResolution | 6-10 | NeutralProcessing | 5 | 2 | 40.00%
RecoveryResolution | 6-10 | ReassertionProcessing | 5 | 0 | 0.00%
RecoveryResolution | 6-10 | DecayToNeutral | 5 | 0 | 0.00%
RecoveryResolution | 6-10 | DestructiveRotation | 5 | 0 | 0.00%
RecoveryResolution | 6-10 | ConstructiveEmergence | 5 | 0 | 0.00%
RecoveryResolution | 6-10 | MixedStructure | 5 | 0 | 0.00%

2. Dominant Destinations
State | AgeBucket | Count | DominantDestination | DominantProbability | SecondDestination | SecondProbability | TransitionConfidence
CompressionProcessing | 1 | 2928 | CompressionProcessing | 56.66% | NeutralProcessing | 30.43% | 26.23%
CompressionProcessing | 11-20 | 5 | CompressionProcessing | 40.00% | ExhaustionPersistence | 40.00% | 0.00%
CompressionProcessing | 2 | 1659 | CompressionProcessing | 50.63% | NeutralProcessing | 33.09% | 17.54%
CompressionProcessing | 3 | 840 | CompressionProcessing | 62.86% | NeutralProcessing | 21.07% | 41.79%
CompressionProcessing | 4 | 528 | CompressionProcessing | 53.41% | NeutralProcessing | 26.89% | 26.52%
CompressionProcessing | 5 | 282 | CompressionProcessing | 45.04% | NeutralProcessing | 26.95% | 18.09%
CompressionProcessing | 6-10 | 247 | CompressionProcessing | 49.80% | NeutralProcessing | 25.51% | 24.29%
ConstructiveEmergence | 1 | 83 | MixedStructure | 46.99% | NeutralProcessing | 32.53% | 14.46%
DecayToNeutral | 1 | 1486 | NeutralProcessing | 54.58% | MixedStructure | 28.47% | 26.11%
DestructiveRotation | 1 | 836 | DecayToNeutral | 29.78% | NeutralProcessing | 27.27% | 2.51%
DestructiveRotation | 2 | 100 | DecayToNeutral | 45.00% | ExhaustionPersistence | 15.00% | 30.00%
DestructiveRotation | 3 | 11 | DecayToNeutral | 63.64% | NeutralProcessing | 18.18% | 45.45%
DestructiveRotation | 4 | 1 | DecayToNeutral | 100.00% | N/A | 0.00% | 100.00%
ExhaustionPersistence | 1 | 1116 | ExhaustionPersistence | 27.24% | RecoveryResolution | 21.24% | 6.00%
ExhaustionPersistence | 2 | 304 | ExhaustionPersistence | 76.97% | RecoveryResolution | 22.04% | 54.93%
ExhaustionPersistence | 3 | 234 | ExhaustionPersistence | 61.11% | NeutralProcessing | 30.34% | 30.77%
ExhaustionPersistence | 4 | 143 | ExhaustionPersistence | 40.56% | DecayToNeutral | 22.38% | 18.18%
ExhaustionPersistence | 5 | 58 | ExhaustionPersistence | 31.03% | DecayToNeutral | 24.14% | 6.90%
ExhaustionPersistence | 6-10 | 29 | ExhaustionPersistence | 37.93% | DecayToNeutral | 31.03% | 6.90%
MixedStructure | 1 | 3264 | NeutralProcessing | 37.35% | DecayToNeutral | 20.28% | 17.06%
MixedStructure | 2 | 355 | NeutralProcessing | 31.27% | DecayToNeutral | 29.86% | 1.41%
MixedStructure | 3 | 42 | DecayToNeutral | 40.48% | ExhaustionPersistence | 19.05% | 21.43%
MixedStructure | 4 | 8 | DecayToNeutral | 37.50% | ExhaustionPersistence | 25.00% | 12.50%
MixedStructure | 5 | 1 | DecayToNeutral | 100.00% | N/A | 0.00% | 100.00%
NeutralProcessing | 1 | 5672 | NeutralProcessing | 56.51% | MixedStructure | 14.90% | 41.61%
NeutralProcessing | 11-20 | 891 | NeutralProcessing | 77.22% | MixedStructure | 8.87% | 68.35%
NeutralProcessing | 2 | 3205 | NeutralProcessing | 54.73% | MixedStructure | 17.88% | 36.85%
NeutralProcessing | 21+ | 82 | NeutralProcessing | 78.05% | MixedStructure | 8.54% | 69.51%
NeutralProcessing | 3 | 1754 | NeutralProcessing | 74.80% | MixedStructure | 10.95% | 63.85%
NeutralProcessing | 4 | 1312 | NeutralProcessing | 90.85% | MixedStructure | 2.44% | 88.41%
NeutralProcessing | 5 | 1192 | NeutralProcessing | 81.21% | MixedStructure | 6.21% | 75.00%
NeutralProcessing | 6-10 | 2884 | NeutralProcessing | 74.10% | MixedStructure | 9.64% | 64.46%
ReassertionProcessing | 1 | 1759 | NeutralProcessing | 41.39% | MixedStructure | 31.84% | 9.55%
ReassertionProcessing | 2 | 237 | DestructiveRotation | 45.99% | NeutralProcessing | 43.46% | 2.53%
ReassertionProcessing | 3 | 15 | DestructiveRotation | 93.33% | CompressionProcessing | 6.67% | 86.67%
RecoveryResolution | 1 | 1079 | CompressionProcessing | 56.26% | RecoveryResolution | 31.42% | 24.84%
RecoveryResolution | 2 | 339 | RecoveryResolution | 74.04% | NeutralProcessing | 25.96% | 48.08%
RecoveryResolution | 3 | 251 | CompressionProcessing | 68.92% | ExhaustionPersistence | 12.35% | 56.57%
RecoveryResolution | 4 | 16 | CompressionProcessing | 62.50% | RecoveryResolution | 37.50% | 25.00%
RecoveryResolution | 5 | 6 | RecoveryResolution | 83.33% | NeutralProcessing | 16.67% | 66.67%
RecoveryResolution | 6-10 | 5 | CompressionProcessing | 60.00% | NeutralProcessing | 40.00% | 20.00%

3. Age-Dependent Transition Laws
State | AgeBucket | Count | DominantDestination | DominantProbability | TransitionConfidence | Entropy
RecoveryResolution | 1 | 1079 | CompressionProcessing | 56.26% | 24.84% | 0.9454
RecoveryResolution | 2 | 339 | RecoveryResolution | 74.04% | 48.08% | 0.5726
RecoveryResolution | 3 | 251 | CompressionProcessing | 68.92% | 56.57% | 0.9486
RecoveryResolution | 4 | 16 | CompressionProcessing | 62.50% | 25.00% | 0.6616
RecoveryResolution | 5 | 6 | RecoveryResolution | 83.33% | 66.67% | 0.4506
RecoveryResolution | 6-10 | 5 | CompressionProcessing | 60.00% | 20.00% | 0.6730
ExhaustionPersistence | 1 | 1116 | ExhaustionPersistence | 27.24% | 6.00% | 1.6846
ExhaustionPersistence | 2 | 304 | ExhaustionPersistence | 76.97% | 54.93% | 0.5803
ExhaustionPersistence | 3 | 234 | ExhaustionPersistence | 61.11% | 30.77% | 0.9008
ExhaustionPersistence | 4 | 143 | ExhaustionPersistence | 40.56% | 18.18% | 1.5370
ExhaustionPersistence | 5 | 58 | ExhaustionPersistence | 31.03% | 6.90% | 1.6524
ExhaustionPersistence | 6-10 | 29 | ExhaustionPersistence | 37.93% | 6.90% | 1.3934
CompressionProcessing | 1 | 2928 | CompressionProcessing | 56.66% | 26.23% | 1.1110
CompressionProcessing | 2 | 1659 | CompressionProcessing | 50.63% | 17.54% | 1.2356
CompressionProcessing | 3 | 840 | CompressionProcessing | 62.86% | 41.79% | 1.1341
CompressionProcessing | 4 | 528 | CompressionProcessing | 53.41% | 26.52% | 1.3071
CompressionProcessing | 5 | 282 | CompressionProcessing | 45.04% | 18.09% | 1.5435
CompressionProcessing | 6-10 | 247 | CompressionProcessing | 49.80% | 24.29% | 1.4301
CompressionProcessing | 11-20 | 5 | CompressionProcessing | 40.00% | 0.00% | 1.0549
NeutralProcessing | 1 | 5672 | NeutralProcessing | 56.51% | 41.61% | 1.2623
NeutralProcessing | 2 | 3205 | NeutralProcessing | 54.73% | 36.85% | 1.2354
NeutralProcessing | 3 | 1754 | NeutralProcessing | 74.80% | 63.85% | 0.8439
NeutralProcessing | 4 | 1312 | NeutralProcessing | 90.85% | 88.41% | 0.4516
NeutralProcessing | 5 | 1192 | NeutralProcessing | 81.21% | 75.00% | 0.7665
NeutralProcessing | 6-10 | 2884 | NeutralProcessing | 74.10% | 64.46% | 0.9239
NeutralProcessing | 11-20 | 891 | NeutralProcessing | 77.22% | 68.35% | 0.8432
NeutralProcessing | 21+ | 82 | NeutralProcessing | 78.05% | 69.51% | 0.7959
ReassertionProcessing | 1 | 1759 | NeutralProcessing | 41.39% | 9.55% | 1.3784
ReassertionProcessing | 2 | 237 | DestructiveRotation | 45.99% | 2.53% | 1.0276
ReassertionProcessing | 3 | 15 | DestructiveRotation | 93.33% | 86.67% | 0.2449
DecayToNeutral | 1 | 1486 | NeutralProcessing | 54.58% | 26.11% | 1.1580
DestructiveRotation | 1 | 836 | DecayToNeutral | 29.78% | 2.51% | 1.8149
DestructiveRotation | 2 | 100 | DecayToNeutral | 45.00% | 30.00% | 1.6826
DestructiveRotation | 3 | 11 | DecayToNeutral | 63.64% | 45.45% | 1.0336
DestructiveRotation | 4 | 1 | DecayToNeutral | 100.00% | 100.00% | -0.0000
ConstructiveEmergence | 1 | 83 | MixedStructure | 46.99% | 14.46% | 1.1780
MixedStructure | 1 | 3264 | NeutralProcessing | 37.35% | 17.06% | 1.7605
MixedStructure | 2 | 355 | NeutralProcessing | 31.27% | 1.41% | 1.6819
MixedStructure | 3 | 42 | DecayToNeutral | 40.48% | 21.43% | 1.5287
MixedStructure | 4 | 8 | DecayToNeutral | 37.50% | 12.50% | 1.3209
MixedStructure | 5 | 1 | DecayToNeutral | 100.00% | 100.00% | -0.0000

Transition Confidence Spread by State
State | MinConfidenceAge | MinConfidence | MaxConfidenceAge | MaxConfidence | TransitionConfidenceSpread
RecoveryResolution | 1 | 24.84% | 3 | 56.57% | 31.74%
ExhaustionPersistence | 1 | 6.00% | 2 | 54.93% | 48.93%
CompressionProcessing | 2 | 17.54% | 3 | 41.79% | 24.25%
NeutralProcessing | 2 | 36.85% | 4 | 88.41% | 51.57%
ReassertionProcessing | 2 | 2.53% | 1 | 9.55% | 7.02%
DecayToNeutral | 1 | 26.11% | 1 | 26.11% | 0.00%
DestructiveRotation | 1 | 2.51% | 2 | 30.00% | 27.49%
ConstructiveEmergence | 1 | 14.46% | 1 | 14.46% | 0.00%
MixedStructure | 2 | 1.41% | 3 | 21.43% | 20.02%

4. Transition Entropy
State | AgeBucket | Count | TransitionEntropy | NormalizedTransitionEntropy
CompressionProcessing | 1 | 2928 | 1.1110 | 0.5343
CompressionProcessing | 11-20 | 5 | 1.0549 | 0.9602
CompressionProcessing | 2 | 1659 | 1.2356 | 0.5624
CompressionProcessing | 3 | 840 | 1.1341 | 0.5454
CompressionProcessing | 4 | 528 | 1.3071 | 0.6286
CompressionProcessing | 5 | 282 | 1.5435 | 0.7423
CompressionProcessing | 6-10 | 247 | 1.4301 | 0.6878
ConstructiveEmergence | 1 | 83 | 1.1780 | 0.8497
DecayToNeutral | 1 | 1486 | 1.1580 | 0.6463
DestructiveRotation | 1 | 836 | 1.8149 | 0.8260
DestructiveRotation | 2 | 100 | 1.6826 | 0.8092
DestructiveRotation | 3 | 11 | 1.0336 | 0.7456
DestructiveRotation | 4 | 1 | -0.0000 | 0.0000
ExhaustionPersistence | 1 | 1116 | 1.6846 | 0.9402
ExhaustionPersistence | 2 | 304 | 0.5803 | 0.5282
ExhaustionPersistence | 3 | 234 | 0.9008 | 0.6498
ExhaustionPersistence | 4 | 143 | 1.5370 | 0.8578
ExhaustionPersistence | 5 | 58 | 1.6524 | 0.9222
ExhaustionPersistence | 6-10 | 29 | 1.3934 | 0.8658
MixedStructure | 1 | 3264 | 1.7605 | 0.8012
MixedStructure | 2 | 355 | 1.6819 | 0.8088
MixedStructure | 3 | 42 | 1.5287 | 0.8532
MixedStructure | 4 | 8 | 1.3209 | 0.9528
MixedStructure | 5 | 1 | -0.0000 | 0.0000
NeutralProcessing | 1 | 5672 | 1.2623 | 0.7045
NeutralProcessing | 11-20 | 891 | 0.8432 | 0.4333
NeutralProcessing | 2 | 3205 | 1.2354 | 0.6895
NeutralProcessing | 21+ | 82 | 0.7959 | 0.4945
NeutralProcessing | 3 | 1754 | 0.8439 | 0.5243
NeutralProcessing | 4 | 1312 | 0.4516 | 0.2520
NeutralProcessing | 5 | 1192 | 0.7665 | 0.3939
NeutralProcessing | 6-10 | 2884 | 0.9239 | 0.4748
ReassertionProcessing | 1 | 1759 | 1.3784 | 0.7693
ReassertionProcessing | 2 | 237 | 1.0276 | 0.7413
ReassertionProcessing | 3 | 15 | 0.2449 | 0.3534
RecoveryResolution | 1 | 1079 | 0.9454 | 0.8606
RecoveryResolution | 2 | 339 | 0.5726 | 0.8261
RecoveryResolution | 3 | 251 | 0.9486 | 0.6843
RecoveryResolution | 4 | 16 | 0.6616 | 0.9544
RecoveryResolution | 5 | 6 | 0.4506 | 0.6500
RecoveryResolution | 6-10 | 5 | 0.6730 | 0.9710

Lowest entropy buckets
DestructiveRotation + 4 | Count=1 | Entropy=-0.0000
MixedStructure + 5 | Count=1 | Entropy=-0.0000
ReassertionProcessing + 3 | Count=15 | Entropy=0.2449
RecoveryResolution + 5 | Count=6 | Entropy=0.4506
NeutralProcessing + 4 | Count=1312 | Entropy=0.4516
RecoveryResolution + 2 | Count=339 | Entropy=0.5726
ExhaustionPersistence + 2 | Count=304 | Entropy=0.5803
RecoveryResolution + 4 | Count=16 | Entropy=0.6616
RecoveryResolution + 6-10 | Count=5 | Entropy=0.6730
NeutralProcessing + 5 | Count=1192 | Entropy=0.7665
NeutralProcessing + 21+ | Count=82 | Entropy=0.7959
NeutralProcessing + 11-20 | Count=891 | Entropy=0.8432
NeutralProcessing + 3 | Count=1754 | Entropy=0.8439
ExhaustionPersistence + 3 | Count=234 | Entropy=0.9008
NeutralProcessing + 6-10 | Count=2884 | Entropy=0.9239
RecoveryResolution + 1 | Count=1079 | Entropy=0.9454
RecoveryResolution + 3 | Count=251 | Entropy=0.9486
ReassertionProcessing + 2 | Count=237 | Entropy=1.0276
DestructiveRotation + 3 | Count=11 | Entropy=1.0336
CompressionProcessing + 11-20 | Count=5 | Entropy=1.0549

Highest entropy buckets
DestructiveRotation + 1 | Count=836 | Entropy=1.8149
MixedStructure + 1 | Count=3264 | Entropy=1.7605
ExhaustionPersistence + 1 | Count=1116 | Entropy=1.6846
DestructiveRotation + 2 | Count=100 | Entropy=1.6826
MixedStructure + 2 | Count=355 | Entropy=1.6819
ExhaustionPersistence + 5 | Count=58 | Entropy=1.6524
CompressionProcessing + 5 | Count=282 | Entropy=1.5435
ExhaustionPersistence + 4 | Count=143 | Entropy=1.5370
MixedStructure + 3 | Count=42 | Entropy=1.5287
CompressionProcessing + 6-10 | Count=247 | Entropy=1.4301
ExhaustionPersistence + 6-10 | Count=29 | Entropy=1.3934
ReassertionProcessing + 1 | Count=1759 | Entropy=1.3784
MixedStructure + 4 | Count=8 | Entropy=1.3209
CompressionProcessing + 4 | Count=528 | Entropy=1.3071
NeutralProcessing + 1 | Count=5672 | Entropy=1.2623
CompressionProcessing + 2 | Count=1659 | Entropy=1.2356
NeutralProcessing + 2 | Count=3205 | Entropy=1.2354
ConstructiveEmergence + 1 | Count=83 | Entropy=1.1780
DecayToNeutral + 1 | Count=1486 | Entropy=1.1580
CompressionProcessing + 3 | Count=840 | Entropy=1.1341

5. Structural Momentum
State | AgeBucket | Count | PersistenceProbability | Classification
CompressionProcessing | 1 | 2928 | 56.66% | BalancedState
CompressionProcessing | 11-20 | 5 | 40.00% | BalancedState
CompressionProcessing | 2 | 1659 | 50.63% | BalancedState
CompressionProcessing | 3 | 840 | 62.86% | BalancedState
CompressionProcessing | 4 | 528 | 53.41% | BalancedState
CompressionProcessing | 5 | 282 | 45.04% | BalancedState
CompressionProcessing | 6-10 | 247 | 49.80% | BalancedState
ConstructiveEmergence | 1 | 83 | 0.00% | TransitionState
DecayToNeutral | 1 | 1486 | 0.00% | TransitionState
DestructiveRotation | 1 | 836 | 11.96% | TransitionState
DestructiveRotation | 2 | 100 | 11.00% | TransitionState
DestructiveRotation | 3 | 11 | 9.09% | TransitionState
DestructiveRotation | 4 | 1 | 0.00% | TransitionState
ExhaustionPersistence | 1 | 1116 | 27.24% | TransitionState
ExhaustionPersistence | 2 | 304 | 76.97% | MomentumState
ExhaustionPersistence | 3 | 234 | 61.11% | BalancedState
ExhaustionPersistence | 4 | 143 | 40.56% | BalancedState
ExhaustionPersistence | 5 | 58 | 31.03% | BalancedState
ExhaustionPersistence | 6-10 | 29 | 37.93% | BalancedState
MixedStructure | 1 | 3264 | 10.88% | TransitionState
MixedStructure | 2 | 355 | 11.83% | TransitionState
MixedStructure | 3 | 42 | 19.05% | TransitionState
MixedStructure | 4 | 8 | 12.50% | TransitionState
MixedStructure | 5 | 1 | 0.00% | TransitionState
NeutralProcessing | 1 | 5672 | 56.51% | BalancedState
NeutralProcessing | 11-20 | 891 | 77.22% | MomentumState
NeutralProcessing | 2 | 3205 | 54.73% | BalancedState
NeutralProcessing | 21+ | 82 | 78.05% | MomentumState
NeutralProcessing | 3 | 1754 | 74.80% | MomentumState
NeutralProcessing | 4 | 1312 | 90.85% | MomentumState
NeutralProcessing | 5 | 1192 | 81.21% | MomentumState
NeutralProcessing | 6-10 | 2884 | 74.10% | MomentumState
ReassertionProcessing | 1 | 1759 | 13.47% | TransitionState
ReassertionProcessing | 2 | 237 | 6.33% | TransitionState
ReassertionProcessing | 3 | 15 | 0.00% | TransitionState
RecoveryResolution | 1 | 1079 | 31.42% | BalancedState
RecoveryResolution | 2 | 339 | 74.04% | MomentumState
RecoveryResolution | 3 | 251 | 6.37% | TransitionState
RecoveryResolution | 4 | 16 | 37.50% | BalancedState
RecoveryResolution | 5 | 6 | 83.33% | MomentumState
RecoveryResolution | 6-10 | 5 | 0.00% | TransitionState

6. Transition Pressure
State | AgeBucket | Count | TransitionPressure
DecayToNeutral | 1 | 1486 | 100.00%
ConstructiveEmergence | 1 | 83 | 100.00%
RecoveryResolution | 6-10 | 5 | 100.00%
ReassertionProcessing | 3 | 15 | 100.00%
DestructiveRotation | 4 | 1 | 100.00%
MixedStructure | 5 | 1 | 100.00%
ReassertionProcessing | 2 | 237 | 93.67%
RecoveryResolution | 3 | 251 | 93.63%
DestructiveRotation | 3 | 11 | 90.91%
MixedStructure | 1 | 3264 | 89.12%
DestructiveRotation | 2 | 100 | 89.00%
MixedStructure | 2 | 355 | 88.17%
DestructiveRotation | 1 | 836 | 88.04%
MixedStructure | 4 | 8 | 87.50%
ReassertionProcessing | 1 | 1759 | 86.53%
MixedStructure | 3 | 42 | 80.95%
ExhaustionPersistence | 1 | 1116 | 72.76%
ExhaustionPersistence | 5 | 58 | 68.97%
RecoveryResolution | 1 | 1079 | 68.58%
RecoveryResolution | 4 | 16 | 62.50%
ExhaustionPersistence | 6-10 | 29 | 62.07%
CompressionProcessing | 11-20 | 5 | 60.00%
ExhaustionPersistence | 4 | 143 | 59.44%
CompressionProcessing | 5 | 282 | 54.96%
CompressionProcessing | 6-10 | 247 | 50.20%
CompressionProcessing | 2 | 1659 | 49.37%
CompressionProcessing | 4 | 528 | 46.59%
NeutralProcessing | 2 | 3205 | 45.27%
NeutralProcessing | 1 | 5672 | 43.49%
CompressionProcessing | 1 | 2928 | 43.34%
ExhaustionPersistence | 3 | 234 | 38.89%
CompressionProcessing | 3 | 840 | 37.14%
RecoveryResolution | 2 | 339 | 25.96%
NeutralProcessing | 6-10 | 2884 | 25.90%
NeutralProcessing | 3 | 1754 | 25.20%
ExhaustionPersistence | 2 | 304 | 23.03%
NeutralProcessing | 11-20 | 891 | 22.78%
NeutralProcessing | 21+ | 82 | 21.95%
NeutralProcessing | 5 | 1192 | 18.79%
RecoveryResolution | 5 | 6 | 16.67%
NeutralProcessing | 4 | 1312 | 9.15%

7. Young / Middle / Late Transition Model
State | Zone | Count | DominantDestination | DominantProbability | PersistenceProbability | TransitionEntropy
CompressionProcessing | Late | 252 | CompressionProcessing | 49.60% | 49.60% | 1.4405
CompressionProcessing | Middle | 1650 | CompressionProcessing | 56.79% | 56.79% | 1.2809
CompressionProcessing | Young | 4587 | CompressionProcessing | 54.48% | 54.48% | 1.1654
ConstructiveEmergence | Young | 83 | MixedStructure | 46.99% | 0.00% | 1.1780
DecayToNeutral | Young | 1486 | NeutralProcessing | 54.58% | 0.00% | 1.1580
DestructiveRotation | Middle | 12 | DecayToNeutral | 66.67% | 8.33% | 0.9831
DestructiveRotation | Young | 936 | DecayToNeutral | 31.41% | 11.86% | 1.8122
ExhaustionPersistence | Late | 29 | ExhaustionPersistence | 37.93% | 37.93% | 1.3934
ExhaustionPersistence | Middle | 435 | ExhaustionPersistence | 50.34% | 50.34% | 1.3621
ExhaustionPersistence | Young | 1420 | ExhaustionPersistence | 37.89% | 37.89% | 1.5846
MixedStructure | Middle | 51 | DecayToNeutral | 41.18% | 17.65% | 1.5234
MixedStructure | Young | 3619 | NeutralProcessing | 36.75% | 10.97% | 1.7566
NeutralProcessing | Late | 3857 | NeutralProcessing | 74.90% | 74.90% | 0.9041
NeutralProcessing | Middle | 4258 | NeutralProcessing | 81.54% | 81.54% | 0.7366
NeutralProcessing | Young | 8877 | NeutralProcessing | 55.86% | 55.86% | 1.2584
ReassertionProcessing | Middle | 15 | DestructiveRotation | 93.33% | 0.00% | 0.2449
ReassertionProcessing | Young | 1996 | NeutralProcessing | 41.63% | 12.63% | 1.4181
RecoveryResolution | Late | 5 | CompressionProcessing | 60.00% | 0.00% | 0.6730
RecoveryResolution | Middle | 273 | CompressionProcessing | 67.03% | 9.89% | 0.9953
RecoveryResolution | Young | 1418 | CompressionProcessing | 42.81% | 41.61% | 1.0178

8. State vs State+Age Comparison
Horizon | TransitionEntropy_StateOnly | TransitionEntropy_StateAge | EntropyReduction | PercentEntropyReduction | DominantProbabilityIncrease
t+1 | 1.2522 | 1.1919 | 0.0603 | 4.82% | 0.83%

9. Structural Process Chains
StartStateAge | Chain | ChainProbability
NeutralProcessing + 4 | NeutralProcessing + 4 -> NeutralProcessing -> NeutralProcessing -> NeutralProcessing | 40.32%
DestructiveRotation + 4 | DestructiveRotation + 4 -> DecayToNeutral -> NeutralProcessing -> NeutralProcessing | 36.36%
MixedStructure + 5 | MixedStructure + 5 -> DecayToNeutral -> NeutralProcessing -> NeutralProcessing | 36.36%
NeutralProcessing + 5 | NeutralProcessing + 5 -> NeutralProcessing -> NeutralProcessing -> NeutralProcessing | 36.04%
NeutralProcessing + 21+ | NeutralProcessing + 21+ -> NeutralProcessing -> NeutralProcessing -> NeutralProcessing | 34.64%
NeutralProcessing + 11-20 | NeutralProcessing + 11-20 -> NeutralProcessing -> NeutralProcessing -> NeutralProcessing | 34.27%
NeutralProcessing + 3 | NeutralProcessing + 3 -> NeutralProcessing -> NeutralProcessing -> NeutralProcessing | 33.20%
NeutralProcessing + 6-10 | NeutralProcessing + 6-10 -> NeutralProcessing -> NeutralProcessing -> NeutralProcessing | 32.89%
NeutralProcessing + 1 | NeutralProcessing + 1 -> NeutralProcessing -> NeutralProcessing -> NeutralProcessing | 25.08%
NeutralProcessing + 2 | NeutralProcessing + 2 -> NeutralProcessing -> NeutralProcessing -> NeutralProcessing | 24.29%
DecayToNeutral + 1 | DecayToNeutral + 1 -> NeutralProcessing -> NeutralProcessing -> NeutralProcessing | 24.22%
DestructiveRotation + 3 | DestructiveRotation + 3 -> DecayToNeutral -> NeutralProcessing -> NeutralProcessing | 23.14%
RecoveryResolution + 5 | RecoveryResolution + 5 -> RecoveryResolution -> CompressionProcessing -> CompressionProcessing | 21.38%
RecoveryResolution + 3 | RecoveryResolution + 3 -> CompressionProcessing -> CompressionProcessing -> CompressionProcessing | 20.76%
RecoveryResolution + 2 | RecoveryResolution + 2 -> RecoveryResolution -> CompressionProcessing -> CompressionProcessing | 19.00%
CompressionProcessing + 3 | CompressionProcessing + 3 -> CompressionProcessing -> CompressionProcessing -> CompressionProcessing | 18.93%
RecoveryResolution + 4 | RecoveryResolution + 4 -> CompressionProcessing -> CompressionProcessing -> CompressionProcessing | 18.82%
ReassertionProcessing + 1 | ReassertionProcessing + 1 -> NeutralProcessing -> NeutralProcessing -> NeutralProcessing | 18.37%
RecoveryResolution + 6-10 | RecoveryResolution + 6-10 -> CompressionProcessing -> CompressionProcessing -> CompressionProcessing | 18.07%
CompressionProcessing + 1 | CompressionProcessing + 1 -> CompressionProcessing -> CompressionProcessing -> CompressionProcessing | 17.06%
RecoveryResolution + 1 | RecoveryResolution + 1 -> CompressionProcessing -> CompressionProcessing -> CompressionProcessing | 16.94%
MixedStructure + 1 | MixedStructure + 1 -> NeutralProcessing -> NeutralProcessing -> NeutralProcessing | 16.58%
DestructiveRotation + 2 | DestructiveRotation + 2 -> DecayToNeutral -> NeutralProcessing -> NeutralProcessing | 16.36%
ReassertionProcessing + 3 | ReassertionProcessing + 3 -> DestructiveRotation -> DecayToNeutral -> NeutralProcessing | 16.23%
CompressionProcessing + 4 | CompressionProcessing + 4 -> CompressionProcessing -> CompressionProcessing -> CompressionProcessing | 16.08%
CompressionProcessing + 2 | CompressionProcessing + 2 -> CompressionProcessing -> CompressionProcessing -> CompressionProcessing | 15.25%
CompressionProcessing + 6-10 | CompressionProcessing + 6-10 -> CompressionProcessing -> CompressionProcessing -> CompressionProcessing | 15.00%
MixedStructure + 3 | MixedStructure + 3 -> DecayToNeutral -> NeutralProcessing -> NeutralProcessing | 14.72%
MixedStructure + 2 | MixedStructure + 2 -> NeutralProcessing -> NeutralProcessing -> NeutralProcessing | 13.88%
MixedStructure + 4 | MixedStructure + 4 -> DecayToNeutral -> NeutralProcessing -> NeutralProcessing | 13.63%
CompressionProcessing + 5 | CompressionProcessing + 5 -> CompressionProcessing -> CompressionProcessing -> CompressionProcessing | 13.56%
ExhaustionPersistence + 2 | ExhaustionPersistence + 2 -> ExhaustionPersistence -> ExhaustionPersistence -> ExhaustionPersistence | 12.79%
CompressionProcessing + 11-20 | CompressionProcessing + 11-20 -> CompressionProcessing -> CompressionProcessing -> CompressionProcessing | 12.05%
ConstructiveEmergence + 1 | ConstructiveEmergence + 1 -> MixedStructure -> NeutralProcessing -> NeutralProcessing | 11.39%
DestructiveRotation + 1 | DestructiveRotation + 1 -> DecayToNeutral -> NeutralProcessing -> NeutralProcessing | 10.83%
ExhaustionPersistence + 3 | ExhaustionPersistence + 3 -> ExhaustionPersistence -> ExhaustionPersistence -> ExhaustionPersistence | 10.16%
ReassertionProcessing + 2 | ReassertionProcessing + 2 -> DestructiveRotation -> DecayToNeutral -> NeutralProcessing | 8.00%
ExhaustionPersistence + 4 | ExhaustionPersistence + 4 -> ExhaustionPersistence -> ExhaustionPersistence -> ExhaustionPersistence | 6.74%
ExhaustionPersistence + 6-10 | ExhaustionPersistence + 6-10 -> ExhaustionPersistence -> ExhaustionPersistence -> ExhaustionPersistence | 6.30%
ExhaustionPersistence + 5 | ExhaustionPersistence + 5 -> ExhaustionPersistence -> ExhaustionPersistence -> ExhaustionPersistence | 5.16%
ExhaustionPersistence + 1 | ExhaustionPersistence + 1 -> ExhaustionPersistence -> ExhaustionPersistence -> ExhaustionPersistence | 4.53%

10. Outcome Diagnostics
Diagnostic only. Forward outcomes are not used in transition modeling.
State | AgeBucket | Count | MeanDRFwd5 | MedianDRFwd5 | ContinuationRate5 | FailureRate5 | FlatRate5 | OutcomeSkew
CompressionProcessing | 1 | 2631 | -0.0000 | 0.0000 | 46.94% | 48.50% | 4.56% | -1.56%
CompressionProcessing | 11-20 | 5 | -0.0001 | -0.0004 | 40.00% | 60.00% | 0.00% | -20.00%
CompressionProcessing | 2 | 1493 | -0.0000 | -0.0000 | 44.41% | 50.64% | 4.96% | -6.23%
CompressionProcessing | 3 | 763 | -0.0000 | -0.0000 | 46.00% | 50.59% | 3.41% | -4.59%
