APVA Structural Forecast Study v0.1
====================================================================================================
Diagnostics
Instrument: NQ
Input path(s): .\Evidence\NQ\NQ_5 Minute_apva_bar_evidence_v01.csv
Total rows: 1930
Node count: 34
Forecast count: 7709

1. One-Step Forecast
CurrentNode | ForecastNode | ForecastProbability | ForecastConfidence | ActualNode | Correct
MixedStructure_Age1 | NeutralProcessing_Age1 | 35.52% | 16.39% | DecayToNeutral_Age1 | False
DecayToNeutral_Age1 | NeutralProcessing_Age1 | 66.28% | 41.86% | NeutralProcessing_Age1 | True
NeutralProcessing_Age1 | NeutralProcessing_Age2 | 58.92% | 43.77% | NeutralProcessing_Age2 | True
NeutralProcessing_Age2 | NeutralProcessing_Age3 | 64.00% | 48.00% | ReassertionProcessing_Age1 | False
ReassertionProcessing_Age1 | NeutralProcessing_Age1 | 39.46% | 7.48% | NeutralProcessing_Age1 | True
NeutralProcessing_Age1 | NeutralProcessing_Age2 | 58.92% | 43.77% | NeutralProcessing_Age2 | True
NeutralProcessing_Age2 | NeutralProcessing_Age3 | 64.00% | 48.00% | NeutralProcessing_Age3 | True
NeutralProcessing_Age3 | NeutralProcessing_Age4 | 74.11% | 58.04% | ReassertionProcessing_Age1 | False
ReassertionProcessing_Age1 | NeutralProcessing_Age1 | 39.46% | 7.48% | NeutralProcessing_Age1 | True
NeutralProcessing_Age1 | NeutralProcessing_Age2 | 58.92% | 43.77% | NeutralProcessing_Age2 | True
NeutralProcessing_Age2 | NeutralProcessing_Age3 | 64.00% | 48.00% | NeutralProcessing_Age3 | True
NeutralProcessing_Age3 | NeutralProcessing_Age4 | 74.11% | 58.04% | NeutralProcessing_Age4 | True
NeutralProcessing_Age4 | NeutralProcessing_Age5 | 96.39% | 95.18% | NeutralProcessing_Age5 | True
NeutralProcessing_Age5 | NeutralProcessing_Age6-10 | 87.50% | 81.25% | NeutralProcessing_Age6-10 | True
NeutralProcessing_Age6-10 | NeutralProcessing_Age6-10 | 63.87% | 50.79% | NeutralProcessing_Age6-10 | True
NeutralProcessing_Age6-10 | NeutralProcessing_Age6-10 | 63.87% | 50.79% | NeutralProcessing_Age6-10 | True
NeutralProcessing_Age6-10 | NeutralProcessing_Age6-10 | 63.87% | 50.79% | NeutralProcessing_Age6-10 | True
NeutralProcessing_Age6-10 | NeutralProcessing_Age6-10 | 63.87% | 50.79% | NeutralProcessing_Age6-10 | True
NeutralProcessing_Age6-10 | NeutralProcessing_Age6-10 | 63.87% | 50.79% | NeutralProcessing_Age11-20 | False
NeutralProcessing_Age11-20 | NeutralProcessing_Age11-20 | 67.57% | 56.76% | NeutralProcessing_Age11-20 | True
NeutralProcessing_Age11-20 | NeutralProcessing_Age11-20 | 67.57% | 56.76% | NeutralProcessing_Age11-20 | True
NeutralProcessing_Age11-20 | NeutralProcessing_Age11-20 | 67.57% | 56.76% | NeutralProcessing_Age11-20 | True
NeutralProcessing_Age11-20 | NeutralProcessing_Age11-20 | 67.57% | 56.76% | NeutralProcessing_Age11-20 | True
NeutralProcessing_Age11-20 | NeutralProcessing_Age11-20 | 67.57% | 56.76% | NeutralProcessing_Age11-20 | True
NeutralProcessing_Age11-20 | NeutralProcessing_Age11-20 | 67.57% | 56.76% | NeutralProcessing_Age11-20 | True
NeutralProcessing_Age11-20 | NeutralProcessing_Age11-20 | 67.57% | 56.76% | ReassertionProcessing_Age1 | False
ReassertionProcessing_Age1 | NeutralProcessing_Age1 | 39.46% | 7.48% | NeutralProcessing_Age1 | True
NeutralProcessing_Age1 | NeutralProcessing_Age2 | 58.92% | 43.77% | NeutralProcessing_Age2 | True
NeutralProcessing_Age2 | NeutralProcessing_Age3 | 64.00% | 48.00% | NeutralProcessing_Age3 | True
NeutralProcessing_Age3 | NeutralProcessing_Age4 | 74.11% | 58.04% | NeutralProcessing_Age4 | True
NeutralProcessing_Age4 | NeutralProcessing_Age5 | 96.39% | 95.18% | NeutralProcessing_Age5 | True
NeutralProcessing_Age5 | NeutralProcessing_Age6-10 | 87.50% | 81.25% | NeutralProcessing_Age6-10 | True
NeutralProcessing_Age6-10 | NeutralProcessing_Age6-10 | 63.87% | 50.79% | NeutralProcessing_Age6-10 | True
NeutralProcessing_Age6-10 | NeutralProcessing_Age6-10 | 63.87% | 50.79% | NeutralProcessing_Age6-10 | True
NeutralProcessing_Age6-10 | NeutralProcessing_Age6-10 | 63.87% | 50.79% | ReassertionProcessing_Age1 | False
ReassertionProcessing_Age1 | NeutralProcessing_Age1 | 39.46% | 7.48% | NeutralProcessing_Age1 | True
NeutralProcessing_Age1 | NeutralProcessing_Age2 | 58.92% | 43.77% | ReassertionProcessing_Age1 | False
ReassertionProcessing_Age1 | NeutralProcessing_Age1 | 39.46% | 7.48% | ReassertionProcessing_Age2 | False
ReassertionProcessing_Age2 | DestructiveRotation_Age1 | 61.29% | 32.26% | DestructiveRotation_Age1 | True
DestructiveRotation_Age1 | DecayToNeutral_Age1 | 26.98% | 1.59% | ExhaustionPersistence_Age1 | False
ExhaustionPersistence_Age1 | ExhaustionPersistence_Age2 | 37.25% | 15.69% | ExhaustionPersistence_Age2 | True
ExhaustionPersistence_Age2 | ExhaustionPersistence_Age3 | 73.68% | 47.37% | ExhaustionPersistence_Age3 | True
ExhaustionPersistence_Age3 | ExhaustionPersistence_Age4 | 78.57% | 57.14% | ExhaustionPersistence_Age4 | True
ExhaustionPersistence_Age4 | ExhaustionPersistence_Age5 | 54.55% | 36.36% | RecoveryResolution_Age1 | False
RecoveryResolution_Age1 | CompressionProcessing_Age1 | 56.52% | 28.26% | CompressionProcessing_Age1 | True
CompressionProcessing_Age1 | CompressionProcessing_Age2 | 57.30% | 28.09% | CompressionProcessing_Age2 | True
CompressionProcessing_Age2 | CompressionProcessing_Age3 | 58.82% | 29.41% | RecoveryResolution_Age1 | False
RecoveryResolution_Age1 | CompressionProcessing_Age1 | 56.52% | 28.26% | CompressionProcessing_Age1 | True
CompressionProcessing_Age1 | CompressionProcessing_Age2 | 57.30% | 28.09% | NeutralProcessing_Age1 | False
NeutralProcessing_Age1 | NeutralProcessing_Age2 | 58.92% | 43.77% | NeutralProcessing_Age2 | True
NeutralProcessing_Age2 | NeutralProcessing_Age3 | 64.00% | 48.00% | CompressionProcessing_Age1 | False
CompressionProcessing_Age1 | CompressionProcessing_Age2 | 57.30% | 28.09% | NeutralProcessing_Age1 | False
NeutralProcessing_Age1 | NeutralProcessing_Age2 | 58.92% | 43.77% | ReassertionProcessing_Age1 | False
ReassertionProcessing_Age1 | NeutralProcessing_Age1 | 39.46% | 7.48% | MixedStructure_Age1 | False
MixedStructure_Age1 | NeutralProcessing_Age1 | 35.52% | 16.39% | DecayToNeutral_Age1 | False
DecayToNeutral_Age1 | NeutralProcessing_Age1 | 66.28% | 41.86% | NeutralProcessing_Age1 | True
NeutralProcessing_Age1 | NeutralProcessing_Age2 | 58.92% | 43.77% | NeutralProcessing_Age2 | True
NeutralProcessing_Age2 | NeutralProcessing_Age3 | 64.00% | 48.00% | MixedStructure_Age1 | False
MixedStructure_Age1 | NeutralProcessing_Age1 | 35.52% | 16.39% | MixedStructure_Age2 | False
MixedStructure_Age2 | NeutralProcessing_Age1 | 33.33% | 7.41% | NeutralProcessing_Age1 | True
NeutralProcessing_Age1 | NeutralProcessing_Age2 | 58.92% | 43.77% | MixedStructure_Age1 | False
MixedStructure_Age1 | NeutralProcessing_Age1 | 35.52% | 16.39% | MixedStructure_Age2 | False
MixedStructure_Age2 | NeutralProcessing_Age1 | 33.33% | 7.41% | MixedStructure_Age3 | False
MixedStructure_Age3 | MixedStructure_Age4 | 50.00% | 25.00% | DestructiveRotation_Age1 | False
DestructiveRotation_Age1 | DecayToNeutral_Age1 | 26.98% | 1.59% | CompressionProcessing_Age1 | False
CompressionProcessing_Age1 | CompressionProcessing_Age2 | 57.30% | 28.09% | CompressionProcessing_Age2 | True
CompressionProcessing_Age2 | CompressionProcessing_Age3 | 58.82% | 29.41% | CompressionProcessing_Age3 | True
CompressionProcessing_Age3 | CompressionProcessing_Age4 | 60.00% | 43.33% | CompressionProcessing_Age4 | True
CompressionProcessing_Age4 | CompressionProcessing_Age5 | 44.44% | 33.33% | CompressionProcessing_Age5 | True
CompressionProcessing_Age5 | CompressionProcessing_Age6-10 | 37.50% | 0.00% | NeutralProcessing_Age1 | False
NeutralProcessing_Age1 | NeutralProcessing_Age2 | 58.92% | 43.77% | NeutralProcessing_Age2 | True
NeutralProcessing_Age2 | NeutralProcessing_Age3 | 64.00% | 48.00% | NeutralProcessing_Age3 | True
NeutralProcessing_Age3 | NeutralProcessing_Age4 | 74.11% | 58.04% | NeutralProcessing_Age4 | True
NeutralProcessing_Age4 | NeutralProcessing_Age5 | 96.39% | 95.18% | NeutralProcessing_Age5 | True
NeutralProcessing_Age5 | NeutralProcessing_Age6-10 | 87.50% | 81.25% | NeutralProcessing_Age6-10 | True
NeutralProcessing_Age6-10 | NeutralProcessing_Age6-10 | 63.87% | 50.79% | NeutralProcessing_Age6-10 | True
NeutralProcessing_Age6-10 | NeutralProcessing_Age6-10 | 63.87% | 50.79% | NeutralProcessing_Age6-10 | True
NeutralProcessing_Age6-10 | NeutralProcessing_Age6-10 | 63.87% | 50.79% | NeutralProcessing_Age6-10 | True
NeutralProcessing_Age6-10 | NeutralProcessing_Age6-10 | 63.87% | 50.79% | ReassertionProcessing_Age1 | False
ReassertionProcessing_Age1 | NeutralProcessing_Age1 | 39.46% | 7.48% | MixedStructure_Age1 | False
MixedStructure_Age1 | NeutralProcessing_Age1 | 35.52% | 16.39% | ExhaustionPersistence_Age1 | False
ExhaustionPersistence_Age1 | ExhaustionPersistence_Age2 | 37.25% | 15.69% | ExhaustionPersistence_Age2 | True
ExhaustionPersistence_Age2 | ExhaustionPersistence_Age3 | 73.68% | 47.37% | ExhaustionPersistence_Age3 | True
ExhaustionPersistence_Age3 | ExhaustionPersistence_Age4 | 78.57% | 57.14% | ExhaustionPersistence_Age4 | True
ExhaustionPersistence_Age4 | ExhaustionPersistence_Age5 | 54.55% | 36.36% | ExhaustionPersistence_Age5 | True
ExhaustionPersistence_Age5 | ExhaustionPersistence_Age6-10 | 66.67% | 50.00% | CompressionProcessing_Age1 | False
CompressionProcessing_Age1 | CompressionProcessing_Age2 | 57.30% | 28.09% | CompressionProcessing_Age2 | True
CompressionProcessing_Age2 | CompressionProcessing_Age3 | 58.82% | 29.41% | CompressionProcessing_Age3 | True
CompressionProcessing_Age3 | CompressionProcessing_Age4 | 60.00% | 43.33% | ExhaustionPersistence_Age1 | False
ExhaustionPersistence_Age1 | ExhaustionPersistence_Age2 | 37.25% | 15.69% | CompressionProcessing_Age1 | False
CompressionProcessing_Age1 | CompressionProcessing_Age2 | 57.30% | 28.09% | DecayToNeutral_Age1 | False
DecayToNeutral_Age1 | NeutralProcessing_Age1 | 66.28% | 41.86% | DestructiveRotation_Age1 | False
DestructiveRotation_Age1 | DecayToNeutral_Age1 | 26.98% | 1.59% | ExhaustionPersistence_Age1 | False
ExhaustionPersistence_Age1 | ExhaustionPersistence_Age2 | 37.25% | 15.69% | ExhaustionPersistence_Age2 | True
ExhaustionPersistence_Age2 | ExhaustionPersistence_Age3 | 73.68% | 47.37% | RecoveryResolution_Age1 | False
RecoveryResolution_Age1 | CompressionProcessing_Age1 | 56.52% | 28.26% | RecoveryResolution_Age2 | False
RecoveryResolution_Age2 | RecoveryResolution_Age3 | 69.23% | 38.46% | RecoveryResolution_Age3 | True
RecoveryResolution_Age3 | CompressionProcessing_Age1 | 77.78% | 55.56% | NeutralProcessing_Age1 | False
NeutralProcessing_Age1 | NeutralProcessing_Age2 | 58.92% | 43.77% | CompressionProcessing_Age1 | False
CompressionProcessing_Age1 | CompressionProcessing_Age2 | 57.30% | 28.09% | NeutralProcessing_Age1 | False
NeutralProcessing_Age1 | NeutralProcessing_Age2 | 58.92% | 43.77% | NeutralProcessing_Age2 | True
NeutralProcessing_Age2 | NeutralProcessing_Age3 | 64.00% | 48.00% | NeutralProcessing_Age3 | True
NeutralProcessing_Age3 | NeutralProcessing_Age4 | 74.11% | 58.04% | NeutralProcessing_Age4 | True
NeutralProcessing_Age4 | NeutralProcessing_Age5 | 96.39% | 95.18% | NeutralProcessing_Age5 | True
NeutralProcessing_Age5 | NeutralProcessing_Age6-10 | 87.50% | 81.25% | NeutralProcessing_Age6-10 | True
NeutralProcessing_Age6-10 | NeutralProcessing_Age6-10 | 63.87% | 50.79% | NeutralProcessing_Age6-10 | True
NeutralProcessing_Age6-10 | NeutralProcessing_Age6-10 | 63.87% | 50.79% | NeutralProcessing_Age6-10 | True
NeutralProcessing_Age6-10 | NeutralProcessing_Age6-10 | 63.87% | 50.79% | NeutralProcessing_Age6-10 | True
NeutralProcessing_Age6-10 | NeutralProcessing_Age6-10 | 63.87% | 50.79% | ReassertionProcessing_Age1 | False
ReassertionProcessing_Age1 | NeutralProcessing_Age1 | 39.46% | 7.48% | ReassertionProcessing_Age2 | False
ReassertionProcessing_Age2 | DestructiveRotation_Age1 | 61.29% | 32.26% | NeutralProcessing_Age1 | False
NeutralProcessing_Age1 | NeutralProcessing_Age2 | 58.92% | 43.77% | NeutralProcessing_Age2 | True
NeutralProcessing_Age2 | NeutralProcessing_Age3 | 64.00% | 48.00% | ReassertionProcessing_Age1 | False
ReassertionProcessing_Age1 | NeutralProcessing_Age1 | 39.46% | 7.48% | NeutralProcessing_Age1 | True
NeutralProcessing_Age1 | NeutralProcessing_Age2 | 58.92% | 43.77% | NeutralProcessing_Age2 | True
NeutralProcessing_Age2 | NeutralProcessing_Age3 | 64.00% | 48.00% | NeutralProcessing_Age3 | True
NeutralProcessing_Age3 | NeutralProcessing_Age4 | 74.11% | 58.04% | NeutralProcessing_Age4 | True
NeutralProcessing_Age4 | NeutralProcessing_Age5 | 96.39% | 95.18% | NeutralProcessing_Age5 | True
NeutralProcessing_Age5 | NeutralProcessing_Age6-10 | 87.50% | 81.25% | NeutralProcessing_Age6-10 | True
NeutralProcessing_Age6-10 | NeutralProcessing_Age6-10 | 63.87% | 50.79% | NeutralProcessing_Age6-10 | True
NeutralProcessing_Age6-10 | NeutralProcessing_Age6-10 | 63.87% | 50.79% | NeutralProcessing_Age6-10 | True
NeutralProcessing_Age6-10 | NeutralProcessing_Age6-10 | 63.87% | 50.79% | NeutralProcessing_Age6-10 | True
NeutralProcessing_Age6-10 | NeutralProcessing_Age6-10 | 63.87% | 50.79% | NeutralProcessing_Age6-10 | True
NeutralProcessing_Age6-10 | NeutralProcessing_Age6-10 | 63.87% | 50.79% | NeutralProcessing_Age11-20 | False
NeutralProcessing_Age11-20 | NeutralProcessing_Age11-20 | 67.57% | 56.76% | NeutralProcessing_Age11-20 | True
NeutralProcessing_Age11-20 | NeutralProcessing_Age11-20 | 67.57% | 56.76% | NeutralProcessing_Age11-20 | True
NeutralProcessing_Age11-20 | NeutralProcessing_Age11-20 | 67.57% | 56.76% | NeutralProcessing_Age11-20 | True
NeutralProcessing_Age11-20 | NeutralProcessing_Age11-20 | 67.57% | 56.76% | CompressionProcessing_Age1 | False
CompressionProcessing_Age1 | CompressionProcessing_Age2 | 57.30% | 28.09% | CompressionProcessing_Age2 | True
CompressionProcessing_Age2 | CompressionProcessing_Age3 | 58.82% | 29.41% | CompressionProcessing_Age3 | True
CompressionProcessing_Age3 | CompressionProcessing_Age4 | 60.00% | 43.33% | CompressionProcessing_Age4 | True
CompressionProcessing_Age4 | CompressionProcessing_Age5 | 44.44% | 33.33% | CompressionProcessing_Age5 | True
CompressionProcessing_Age5 | CompressionProcessing_Age6-10 | 37.50% | 0.00% | MixedStructure_Age1 | False
MixedStructure_Age1 | NeutralProcessing_Age1 | 35.52% | 16.39% | RecoveryResolution_Age1 | False
RecoveryResolution_Age1 | CompressionProcessing_Age1 | 56.52% | 28.26% | CompressionProcessing_Age1 | True
CompressionProcessing_Age1 | CompressionProcessing_Age2 | 57.30% | 28.09% | CompressionProcessing_Age2 | True
CompressionProcessing_Age2 | CompressionProcessing_Age3 | 58.82% | 29.41% | CompressionProcessing_Age3 | True
CompressionProcessing_Age3 | CompressionProcessing_Age4 | 60.00% | 43.33% | NeutralProcessing_Age1 | False
NeutralProcessing_Age1 | NeutralProcessing_Age2 | 58.92% | 43.77% | CompressionProcessing_Age1 | False
CompressionProcessing_Age1 | CompressionProcessing_Age2 | 57.30% | 28.09% | NeutralProcessing_Age1 | False
NeutralProcessing_Age1 | NeutralProcessing_Age2 | 58.92% | 43.77% | ReassertionProcessing_Age1 | False
ReassertionProcessing_Age1 | NeutralProcessing_Age1 | 39.46% | 7.48% | MixedStructure_Age1 | False
MixedStructure_Age1 | NeutralProcessing_Age1 | 35.52% | 16.39% | MixedStructure_Age2 | False
MixedStructure_Age2 | NeutralProcessing_Age1 | 33.33% | 7.41% | DecayToNeutral_Age1 | False
DecayToNeutral_Age1 | NeutralProcessing_Age1 | 66.28% | 41.86% | NeutralProcessing_Age1 | True
NeutralProcessing_Age1 | NeutralProcessing_Age2 | 58.92% | 43.77% | NeutralProcessing_Age2 | True
NeutralProcessing_Age2 | NeutralProcessing_Age3 | 64.00% | 48.00% | NeutralProcessing_Age3 | True
NeutralProcessing_Age3 | NeutralProcessing_Age4 | 74.11% | 58.04% | NeutralProcessing_Age4 | True
NeutralProcessing_Age4 | NeutralProcessing_Age5 | 96.39% | 95.18% | NeutralProcessing_Age5 | True
NeutralProcessing_Age5 | NeutralProcessing_Age6-10 | 87.50% | 81.25% | NeutralProcessing_Age6-10 | True
NeutralProcessing_Age6-10 | NeutralProcessing_Age6-10 | 63.87% | 50.79% | NeutralProcessing_Age6-10 | True
NeutralProcessing_Age6-10 | NeutralProcessing_Age6-10 | 63.87% | 50.79% | NeutralProcessing_Age6-10 | True
NeutralProcessing_Age6-10 | NeutralProcessing_Age6-10 | 63.87% | 50.79% | MixedStructure_Age1 | False
MixedStructure_Age1 | NeutralProcessing_Age1 | 35.52% | 16.39% | RecoveryResolution_Age1 | False
RecoveryResolution_Age1 | CompressionProcessing_Age1 | 56.52% | 28.26% | CompressionProcessing_Age1 | True
CompressionProcessing_Age1 | CompressionProcessing_Age2 | 57.30% | 28.09% | CompressionProcessing_Age2 | True
CompressionProcessing_Age2 | CompressionProcessing_Age3 | 58.82% | 29.41% | CompressionProcessing_Age3 | True
CompressionProcessing_Age3 | CompressionProcessing_Age4 | 60.00% | 43.33% | CompressionProcessing_Age4 | True
CompressionProcessing_Age4 | CompressionProcessing_Age5 | 44.44% | 33.33% | NeutralProcessing_Age1 | False
NeutralProcessing_Age1 | NeutralProcessing_Age2 | 58.92% | 43.77% | NeutralProcessing_Age2 | True
NeutralProcessing_Age2 | NeutralProcessing_Age3 | 64.00% | 48.00% | MixedStructure_Age1 | False
MixedStructure_Age1 | NeutralProcessing_Age1 | 35.52% | 16.39% | NeutralProcessing_Age1 | True
NeutralProcessing_Age1 | NeutralProcessing_Age2 | 58.92% | 43.77% | NeutralProcessing_Age2 | True
NeutralProcessing_Age2 | NeutralProcessing_Age3 | 64.00% | 48.00% | NeutralProcessing_Age3 | True
NeutralProcessing_Age3 | NeutralProcessing_Age4 | 74.11% | 58.04% | NeutralProcessing_Age4 | True
NeutralProcessing_Age4 | NeutralProcessing_Age5 | 96.39% | 95.18% | NeutralProcessing_Age5 | True
NeutralProcessing_Age5 | NeutralProcessing_Age6-10 | 87.50% | 81.25% | NeutralProcessing_Age6-10 | True
NeutralProcessing_Age6-10 | NeutralProcessing_Age6-10 | 63.87% | 50.79% | NeutralProcessing_Age6-10 | True

2. Multi-Step Forecast
Horizon | ForecastCount | Method
t+2 | 1928 | Graph probability-mass propagation
t+3 | 1927 | Graph probability-mass propagation
t+5 | 1925 | Graph probability-mass propagation

3. Top-N Accuracy
Horizon | ForecastCount | Top1Accuracy | Top2Accuracy | Top3Accuracy | AverageConfidence | ForecastEntropy | BrierScore
t+1 | 1929 | 58.48% | 77.45% | 88.54% | 39.50% | 1.1524 | 0.5660
t+2 | 1928 | 39.89% | 56.95% | 67.27% | 24.59% | 1.9028 | 0.7561
t+3 | 1927 | 27.87% | 44.27% | 55.58% | 14.81% | 2.3121 | 0.8375
t+5 | 1925 | 20.88% | 32.47% | 42.55% | 7.31% | 2.7429 | 0.9042

4. State-Level Forecast Accuracy
StateAgeNode | ForecastCount | Top1Accuracy | Top2Accuracy | Top3Accuracy | AverageConfidence
NeutralProcessing_Age4 | 331 | 67.37% | 76.13% | 83.69% | 55.75%
NeutralProcessing_Age3 | 447 | 59.51% | 73.60% | 79.42% | 46.95%
NeutralProcessing_Age5 | 318 | 51.89% | 63.21% | 72.96% | 37.70%
DestructiveRotation_Age3 | 20 | 50.00% | 70.00% | 75.00% | 30.63%
ReassertionProcessing_Age3 | 4 | 50.00% | 100.00% | 100.00% | 30.84%
NeutralProcessing_Age2 | 700 | 46.43% | 63.14% | 75.86% | 31.95%
ExhaustionPersistence_Age2 | 76 | 46.05% | 60.53% | 64.47% | 28.75%
RecoveryResolution_Age2 | 52 | 44.23% | 65.38% | 75.00% | 23.07%
DestructiveRotation_Age2 | 44 | 43.18% | 63.64% | 75.00% | 19.50%
DecayToNeutral_Age1 | 344 | 39.83% | 57.85% | 65.70% | 19.34%
ExhaustionPersistence_Age3 | 56 | 39.29% | 64.29% | 69.64% | 27.15%
MixedStructure_Age4 | 8 | 37.50% | 50.00% | 50.00% | 5.54%
NeutralProcessing_Age11-20 | 148 | 37.16% | 49.32% | 58.11% | 27.08%
NeutralProcessing_Age1 | 1188 | 37.04% | 53.87% | 65.15% | 22.05%
ExhaustionPersistence_Age4 | 44 | 36.36% | 50.00% | 65.91% | 17.75%
RecoveryResolution_Age1 | 184 | 35.33% | 58.15% | 72.28% | 10.62%
CompressionProcessing_Age1 | 356 | 34.55% | 51.12% | 61.52% | 14.38%
ConstructiveEmergence_Age1 | 56 | 33.93% | 55.36% | 64.29% | 14.39%
CompressionProcessing_Age6-10 | 36 | 33.33% | 52.78% | 69.44% | 22.12%
ExhaustionPersistence_Age5 | 24 | 33.33% | 58.33% | 75.00% | 17.34%
RecoveryResolution_Age3 | 36 | 33.33% | 55.56% | 63.89% | 22.80%
NeutralProcessing_Age6-10 | 761 | 33.11% | 42.31% | 50.72% | 24.54%
CompressionProcessing_Age3 | 120 | 32.50% | 45.00% | 55.00% | 19.12%
CompressionProcessing_Age2 | 204 | 30.88% | 49.51% | 57.84% | 12.93%
CompressionProcessing_Age5 | 32 | 28.12% | 59.38% | 71.88% | 2.43%
ReassertionProcessing_Age2 | 124 | 27.42% | 42.74% | 54.03% | 12.89%
ExhaustionPersistence_Age1 | 204 | 26.96% | 43.14% | 53.92% | 7.96%
MixedStructure_Age2 | 108 | 25.93% | 43.52% | 56.48% | 6.23%
ExhaustionPersistence_Age6-10 | 24 | 25.00% | 58.33% | 75.00% | 6.22%
MixedStructure_Age3 | 16 | 25.00% | 37.50% | 43.75% | 15.68%
ReassertionProcessing_Age1 | 588 | 23.81% | 46.09% | 61.73% | 5.29%
CompressionProcessing_Age4 | 72 | 23.61% | 38.89% | 52.78% | 14.09%
MixedStructure_Age1 | 732 | 21.45% | 37.57% | 50.27% | 7.04%
DestructiveRotation_Age1 | 252 | 20.63% | 37.70% | 48.81% | 4.30%

5. State-Only Forecast
Horizon | ForecastCount | Top1Accuracy | Top2Accuracy | Top3Accuracy | AverageConfidence | ForecastEntropy | BrierScore
