APVA Transition Context Matrix Study v0.1
Research only. No trades, entries/exits, optimization, fitting, or machine learning.

Diagnostics
Instrument: NQ
Input path(s): .\Evidence\NQ\NQ_5 Minute_apva_bar_evidence_v01.csv
Total rows: 1930
Valid context observations: 1929
Structural state counts: RecoveryResolution=68, ExhaustionPersistence=107, CompressionProcessing=205, NeutralProcessing=976, ReassertionProcessing=179, DecayToNeutral=86, DestructiveRotation=79, ConstructiveEmergence=14, MixedStructure=216
State-age counts: CompressionProcessing+Age1=89, CompressionProcessing+Age2=51, CompressionProcessing+Age3=30, CompressionProcessing+Age4=18, CompressionProcessing+Age5=8, CompressionProcessing+Age6-10=9, ConstructiveEmergence+Age1=14, DecayToNeutral+Age1=86, DestructiveRotation+Age1=63, DestructiveRotation+Age2=11, DestructiveRotation+Age3=5, ExhaustionPersistence+Age1=51, ExhaustionPersistence+Age2=19, ExhaustionPersistence+Age3=14, ExhaustionPersistence+Age4=11, ExhaustionPersistence+Age5=6, ExhaustionPersistence+Age6-10=6, MixedStructure+Age1=183, MixedStructure+Age2=27, MixedStructure+Age3=4, MixedStructure+Age4=2, NeutralProcessing+Age1=297, NeutralProcessing+Age2=175, NeutralProcessing+Age3=112, NeutralProcessing+Age4=83, NeutralProcessing+Age5=80, NeutralProcessing+Age6-10=192, NeutralProcessing+Age11-20=37, ReassertionProcessing+Age1=147, ReassertionProcessing+Age2=31, ReassertionProcessing+Age3=1, RecoveryResolution+Age1=46, RecoveryResolution+Age2=13, RecoveryResolution+Age3=9

1. Baseline State+Age transition table
CurrentState | AgeBucket | Horizon | NextState | SourceCount | Count | Probability | Lift | Entropy | NormalizedEntropy
Context1 | ReassertionProcessing->MixedStructure+Age1 | t+5 | ExhaustionPersistence | 47 | 5 | 10.64% | 1.9139 | 1.5215 | 0.7317
Context1 | ReassertionProcessing->MixedStructure+Age1 | t+5 | MixedStructure | 47 | 7 | 14.89% | 1.3524 | 1.5215 | 0.7317
Context1 | ReassertionProcessing->MixedStructure+Age1 | t+5 | NeutralProcessing | 47 | 22 | 46.81% | 0.9242 | 1.5215 | 0.7317
Context1 | ReassertionProcessing->MixedStructure+Age1 | t+5 | ReassertionProcessing | 47 | 9 | 19.15% | 2.0593 | 1.5215 | 0.7317
Context1 | ReassertionProcessing->NeutralProcessing+Age1 | t+1 | ConstructiveEmergence | 67 | 1 | 1.49% | 2.0565 | 0.9308 | 0.5783
Context1 | ReassertionProcessing->NeutralProcessing+Age1 | t+1 | DestructiveRotation | 67 | 2 | 2.99% | 0.7289 | 0.9308 | 0.5783
Context1 | ReassertionProcessing->NeutralProcessing+Age1 | t+1 | MixedStructure | 67 | 3 | 4.48% | 0.4017 | 0.9308 | 0.5783
Context1 | ReassertionProcessing->NeutralProcessing+Age1 | t+1 | NeutralProcessing | 67 | 44 | 65.67% | 1.2980 | 0.9308 | 0.5783
Context1 | ReassertionProcessing->NeutralProcessing+Age1 | t+1 | ReassertionProcessing | 67 | 17 | 25.37% | 2.7343 | 0.9308 | 0.5783
Context1 | ReassertionProcessing->NeutralProcessing+Age1 | t+2 | DecayToNeutral | 67 | 2 | 2.99% | 0.6692 | 1.3929 | 0.7774
Context1 | ReassertionProcessing->NeutralProcessing+Age1 | t+2 | DestructiveRotation | 67 | 5 | 7.46% | 1.8213 | 1.3929 | 0.7774
Context1 | ReassertionProcessing->NeutralProcessing+Age1 | t+2 | ExhaustionPersistence | 67 | 1 | 1.49% | 0.2689 | 1.3929 | 0.7774
Context1 | ReassertionProcessing->NeutralProcessing+Age1 | t+2 | MixedStructure | 67 | 16 | 23.88% | 2.1515 | 1.3929 | 0.7774
Context1 | ReassertionProcessing->NeutralProcessing+Age1 | t+2 | NeutralProcessing | 67 | 29 | 43.28% | 0.8550 | 1.3929 | 0.7774
Context1 | ReassertionProcessing->NeutralProcessing+Age1 | t+2 | ReassertionProcessing | 67 | 14 | 20.90% | 2.2506 | 1.3929 | 0.7774
Context1 | ReassertionProcessing->NeutralProcessing+Age1 | t+3 | DecayToNeutral | 67 | 1 | 1.49% | 0.3344 | 1.3790 | 0.7087
Context1 | ReassertionProcessing->NeutralProcessing+Age1 | t+3 | DestructiveRotation | 67 | 4 | 5.97% | 1.4563 | 1.3790 | 0.7087
Context1 | ReassertionProcessing->NeutralProcessing+Age1 | t+3 | ExhaustionPersistence | 67 | 4 | 5.97% | 1.0752 | 1.3790 | 0.7087
Context1 | ReassertionProcessing->NeutralProcessing+Age1 | t+3 | MixedStructure | 67 | 5 | 7.46% | 0.6751 | 1.3790 | 0.7087
Context1 | ReassertionProcessing->NeutralProcessing+Age1 | t+3 | NeutralProcessing | 67 | 35 | 52.24% | 1.0314 | 1.3790 | 0.7087
Context1 | ReassertionProcessing->NeutralProcessing+Age1 | t+3 | ReassertionProcessing | 67 | 16 | 23.88% | 2.5708 | 1.3790 | 0.7087
Context1 | ReassertionProcessing->NeutralProcessing+Age1 | t+3 | RecoveryResolution | 67 | 2 | 2.99% | 0.8459 | 1.3790 | 0.7087
Context1 | ReassertionProcessing->NeutralProcessing+Age1 | t+5 | CompressionProcessing | 67 | 3 | 4.48% | 0.4205 | 1.4417 | 0.6933
Context1 | ReassertionProcessing->NeutralProcessing+Age1 | t+5 | DecayToNeutral | 67 | 1 | 1.49% | 0.3341 | 1.4417 | 0.6933
Context1 | ReassertionProcessing->NeutralProcessing+Age1 | t+5 | DestructiveRotation | 67 | 4 | 5.97% | 1.4548 | 1.4417 | 0.6933
Context1 | ReassertionProcessing->NeutralProcessing+Age1 | t+5 | ExhaustionPersistence | 67 | 6 | 8.96% | 1.6111 | 1.4417 | 0.6933
Context1 | ReassertionProcessing->NeutralProcessing+Age1 | t+5 | MixedStructure | 67 | 4 | 5.97% | 0.5421 | 1.4417 | 0.6933
Context1 | ReassertionProcessing->NeutralProcessing+Age1 | t+5 | NeutralProcessing | 67 | 37 | 55.22% | 1.0903 | 1.4417 | 0.6933
Context1 | ReassertionProcessing->NeutralProcessing+Age1 | t+5 | ReassertionProcessing | 67 | 11 | 16.42% | 1.7656 | 1.4417 | 0.6933
Context1 | ReassertionProcessing->NeutralProcessing+Age1 | t+5 | RecoveryResolution | 67 | 1 | 1.49% | 0.4225 | 1.4417 | 0.6933
Context1 | ReassertionProcessing->ReassertionProcessing+Age2 | t+1 | CompressionProcessing | 31 | 2 | 6.45% | 0.6071 | 0.9467 | 0.6829
Context1 | ReassertionProcessing->ReassertionProcessing+Age2 | t+1 | DestructiveRotation | 31 | 19 | 61.29% | 14.9657 | 0.9467 | 0.6829
Context1 | ReassertionProcessing->ReassertionProcessing+Age2 | t+1 | NeutralProcessing | 31 | 9 | 29.03% | 0.5738 | 0.9467 | 0.6829
Context1 | ReassertionProcessing->ReassertionProcessing+Age2 | t+1 | ReassertionProcessing | 31 | 1 | 3.23% | 0.3476 | 0.9467 | 0.6829
Context1 | ReassertionProcessing->ReassertionProcessing+Age2 | t+2 | CompressionProcessing | 31 | 2 | 6.45% | 0.6068 | 1.6169 | 0.8309
Context1 | ReassertionProcessing->ReassertionProcessing+Age2 | t+2 | DecayToNeutral | 31 | 3 | 9.68% | 2.1695 | 1.6169 | 0.8309
Context1 | ReassertionProcessing->ReassertionProcessing+Age2 | t+2 | DestructiveRotation | 31 | 7 | 22.58% | 5.5108 | 1.6169 | 0.8309
Context1 | ReassertionProcessing->ReassertionProcessing+Age2 | t+2 | ExhaustionPersistence | 31 | 2 | 6.45% | 1.1625 | 1.6169 | 0.8309
Context1 | ReassertionProcessing->ReassertionProcessing+Age2 | t+2 | NeutralProcessing | 31 | 13 | 41.94% | 0.8284 | 1.6169 | 0.8309
Context1 | ReassertionProcessing->ReassertionProcessing+Age2 | t+2 | ReassertionProcessing | 31 | 3 | 9.68% | 1.0423 | 1.6169 | 0.8309
Context1 | ReassertionProcessing->ReassertionProcessing+Age2 | t+2 | RecoveryResolution | 31 | 1 | 3.23% | 0.9146 | 1.6169 | 0.8309
Context1 | ReassertionProcessing->ReassertionProcessing+Age2 | t+3 | CompressionProcessing | 31 | 3 | 9.68% | 0.9097 | 1.5980 | 0.8918
Context1 | ReassertionProcessing->ReassertionProcessing+Age2 | t+3 | DecayToNeutral | 31 | 2 | 6.45% | 1.4456 | 1.5980 | 0.8918
Context1 | ReassertionProcessing->ReassertionProcessing+Age2 | t+3 | DestructiveRotation | 31 | 10 | 32.26% | 7.8685 | 1.5980 | 0.8918
Context1 | ReassertionProcessing->ReassertionProcessing+Age2 | t+3 | ExhaustionPersistence | 31 | 2 | 6.45% | 1.1619 | 1.5980 | 0.8918
Context1 | ReassertionProcessing->ReassertionProcessing+Age2 | t+3 | NeutralProcessing | 31 | 9 | 29.03% | 0.5732 | 1.5980 | 0.8918
Context1 | ReassertionProcessing->ReassertionProcessing+Age2 | t+3 | ReassertionProcessing | 31 | 5 | 16.13% | 1.7363 | 1.5980 | 0.8918
Context1 | ReassertionProcessing->ReassertionProcessing+Age2 | t+5 | CompressionProcessing | 31 | 2 | 6.45% | 0.6058 | 1.6596 | 0.7981
Context1 | ReassertionProcessing->ReassertionProcessing+Age2 | t+5 | DecayToNeutral | 31 | 2 | 6.45% | 1.4441 | 1.6596 | 0.7981
Context1 | ReassertionProcessing->ReassertionProcessing+Age2 | t+5 | DestructiveRotation | 31 | 1 | 3.23% | 0.7860 | 1.6596 | 0.7981
Context1 | ReassertionProcessing->ReassertionProcessing+Age2 | t+5 | ExhaustionPersistence | 31 | 2 | 6.45% | 1.1607 | 1.6596 | 0.7981
Context1 | ReassertionProcessing->ReassertionProcessing+Age2 | t+5 | MixedStructure | 31 | 4 | 12.90% | 1.1716 | 1.6596 | 0.7981
Context1 | ReassertionProcessing->ReassertionProcessing+Age2 | t+5 | NeutralProcessing | 31 | 15 | 48.39% | 0.9553 | 1.6596 | 0.7981
Context1 | ReassertionProcessing->ReassertionProcessing+Age2 | t+5 | ReassertionProcessing | 31 | 3 | 9.68% | 1.0407 | 1.6596 | 0.7981
Context1 | ReassertionProcessing->ReassertionProcessing+Age2 | t+5 | RecoveryResolution | 31 | 2 | 6.45% | 1.8264 | 1.6596 | 0.7981
Context1 | RecoveryResolution->CompressionProcessing+Age1 | t+1 | CompressionProcessing | 33 | 17 | 51.52% | 4.8475 | 0.9845 | 0.7102
Context1 | RecoveryResolution->CompressionProcessing+Age1 | t+1 | ExhaustionPersistence | 33 | 1 | 3.03% | 0.5463 | 0.9845 | 0.7102
Context1 | RecoveryResolution->CompressionProcessing+Age1 | t+1 | NeutralProcessing | 33 | 13 | 39.39% | 0.7786 | 0.9845 | 0.7102
Context1 | RecoveryResolution->CompressionProcessing+Age1 | t+1 | RecoveryResolution | 33 | 2 | 6.06% | 1.7193 | 0.9845 | 0.7102
Context1 | RecoveryResolution->CompressionProcessing+Age1 | t+2 | CompressionProcessing | 33 | 18 | 54.55% | 5.1299 | 1.1206 | 0.6254
Context1 | RecoveryResolution->CompressionProcessing+Age1 | t+2 | DecayToNeutral | 33 | 1 | 3.03% | 0.6794 | 1.1206 | 0.6254
Context1 | RecoveryResolution->CompressionProcessing+Age1 | t+2 | MixedStructure | 33 | 1 | 3.03% | 0.2730 | 1.1206 | 0.6254
Context1 | RecoveryResolution->CompressionProcessing+Age1 | t+2 | NeutralProcessing | 33 | 11 | 33.33% | 0.6585 | 1.1206 | 0.6254
Context1 | RecoveryResolution->CompressionProcessing+Age1 | t+2 | ReassertionProcessing | 33 | 1 | 3.03% | 0.3264 | 1.1206 | 0.6254
Context1 | RecoveryResolution->CompressionProcessing+Age1 | t+2 | RecoveryResolution | 33 | 1 | 3.03% | 0.8592 | 1.1206 | 0.6254
Context1 | RecoveryResolution->CompressionProcessing+Age1 | t+3 | CompressionProcessing | 33 | 15 | 45.45% | 4.2727 | 1.1040 | 0.6859
Context1 | RecoveryResolution->CompressionProcessing+Age1 | t+3 | DecayToNeutral | 33 | 2 | 6.06% | 1.3580 | 1.1040 | 0.6859
Context1 | RecoveryResolution->CompressionProcessing+Age1 | t+3 | MixedStructure | 33 | 1 | 3.03% | 0.2741 | 1.1040 | 0.6859
Context1 | RecoveryResolution->CompressionProcessing+Age1 | t+3 | NeutralProcessing | 33 | 14 | 42.42% | 0.8376 | 1.1040 | 0.6859
Context1 | RecoveryResolution->CompressionProcessing+Age1 | t+3 | RecoveryResolution | 33 | 1 | 3.03% | 0.8587 | 1.1040 | 0.6859
Context1 | RecoveryResolution->CompressionProcessing+Age1 | t+5 | CompressionProcessing | 33 | 5 | 15.15% | 1.4228 | 1.5723 | 0.7561
Context1 | RecoveryResolution->CompressionProcessing+Age1 | t+5 | ConstructiveEmergence | 33 | 1 | 3.03% | 4.1667 | 1.5723 | 0.7561
Context1 | RecoveryResolution->CompressionProcessing+Age1 | t+5 | DecayToNeutral | 33 | 4 | 12.12% | 2.7132 | 1.5723 | 0.7561
Context1 | RecoveryResolution->CompressionProcessing+Age1 | t+5 | DestructiveRotation | 33 | 1 | 3.03% | 0.7384 | 1.5723 | 0.7561
Context1 | RecoveryResolution->CompressionProcessing+Age1 | t+5 | ExhaustionPersistence | 33 | 1 | 3.03% | 0.5452 | 1.5723 | 0.7561
Context1 | RecoveryResolution->CompressionProcessing+Age1 | t+5 | MixedStructure | 33 | 4 | 12.12% | 1.1006 | 1.5723 | 0.7561
Context1 | RecoveryResolution->CompressionProcessing+Age1 | t+5 | NeutralProcessing | 33 | 16 | 48.48% | 0.9573 | 1.5723 | 0.7561
Context1 | RecoveryResolution->CompressionProcessing+Age1 | t+5 | ReassertionProcessing | 33 | 1 | 3.03% | 0.3259 | 1.5723 | 0.7561
Context1 | RecoveryResolution->NeutralProcessing+Age1 | t+1 | CompressionProcessing | 13 | 7 | 53.85% | 5.0668 | 0.6902 | 0.9957
Context1 | RecoveryResolution->NeutralProcessing+Age1 | t+1 | NeutralProcessing | 13 | 6 | 46.15% | 0.9122 | 0.6902 | 0.9957
Context1 | RecoveryResolution->NeutralProcessing+Age1 | t+2 | CompressionProcessing | 13 | 5 | 38.46% | 3.6173 | 0.8981 | 0.8175
Context1 | RecoveryResolution->NeutralProcessing+Age1 | t+2 | ExhaustionPersistence | 13 | 1 | 7.69% | 1.3861 | 0.8981 | 0.8175
Context1 | RecoveryResolution->NeutralProcessing+Age1 | t+2 | NeutralProcessing | 13 | 7 | 53.85% | 1.0637 | 0.8981 | 0.8175
Context1 | RecoveryResolution->NeutralProcessing+Age1 | t+3 | CompressionProcessing | 13 | 5 | 38.46% | 3.6154 | 1.2203 | 0.8802
Context1 | RecoveryResolution->NeutralProcessing+Age1 | t+3 | ExhaustionPersistence | 13 | 2 | 15.38% | 2.7707 | 1.2203 | 0.8802
Context1 | RecoveryResolution->NeutralProcessing+Age1 | t+3 | NeutralProcessing | 13 | 5 | 38.46% | 0.7594 | 1.2203 | 0.8802
Context1 | RecoveryResolution->NeutralProcessing+Age1 | t+3 | ReassertionProcessing | 13 | 1 | 7.69% | 0.8281 | 1.2203 | 0.8802
Context1 | RecoveryResolution->NeutralProcessing+Age1 | t+5 | CompressionProcessing | 13 | 1 | 7.69% | 0.7223 | 1.6313 | 0.8383
Context1 | RecoveryResolution->NeutralProcessing+Age1 | t+5 | DecayToNeutral | 13 | 1 | 7.69% | 1.7218 | 1.6313 | 0.8383
Context1 | RecoveryResolution->NeutralProcessing+Age1 | t+5 | DestructiveRotation | 13 | 1 | 7.69% | 1.8744 | 1.6313 | 0.8383
Context1 | RecoveryResolution->NeutralProcessing+Age1 | t+5 | MixedStructure | 13 | 1 | 7.69% | 0.6985 | 1.6313 | 0.8383
Context1 | RecoveryResolution->NeutralProcessing+Age1 | t+5 | NeutralProcessing | 13 | 6 | 46.15% | 0.9112 | 1.6313 | 0.8383
Context1 | RecoveryResolution->NeutralProcessing+Age1 | t+5 | ReassertionProcessing | 13 | 1 | 7.69% | 0.8272 | 1.6313 | 0.8383
Context1 | RecoveryResolution->NeutralProcessing+Age1 | t+5 | RecoveryResolution | 13 | 2 | 15.38% | 4.3552 | 1.6313 | 0.8383
Context1 | RecoveryResolution->RecoveryResolution+Age2 | t+1 | NeutralProcessing | 13 | 4 | 30.77% | 0.6081 | 0.6172 | 0.8905
Context1 | RecoveryResolution->RecoveryResolution+Age2 | t+1 | RecoveryResolution | 13 | 9 | 69.23% | 19.6391 | 0.6172 | 0.8905
Context1 | RecoveryResolution->RecoveryResolution+Age2 | t+2 | CompressionProcessing | 13 | 8 | 61.54% | 5.7876 | 0.6663 | 0.9612
Context1 | RecoveryResolution->RecoveryResolution+Age2 | t+2 | NeutralProcessing | 13 | 5 | 38.46% | 0.7598 | 0.6663 | 0.9612
Context1 | RecoveryResolution->RecoveryResolution+Age2 | t+3 | CompressionProcessing | 13 | 7 | 53.85% | 5.0615 | 0.8981 | 0.8175
Context1 | RecoveryResolution->RecoveryResolution+Age2 | t+3 | NeutralProcessing | 13 | 5 | 38.46% | 0.7594 | 0.8981 | 0.8175
Context1 | RecoveryResolution->RecoveryResolution+Age2 | t+3 | RecoveryResolution | 13 | 1 | 7.69% | 2.1799 | 0.8981 | 0.8175
Context1 | RecoveryResolution->RecoveryResolution+Age2 | t+5 | DecayToNeutral | 13 | 2 | 15.38% | 3.4436 | 0.9372 | 0.6760
Context1 | RecoveryResolution->RecoveryResolution+Age2 | t+5 | MixedStructure | 13 | 1 | 7.69% | 0.6985 | 0.9372 | 0.6760
Context1 | RecoveryResolution->RecoveryResolution+Age2 | t+5 | NeutralProcessing | 13 | 9 | 69.23% | 1.3669 | 0.9372 | 0.6760
Context1 | RecoveryResolution->RecoveryResolution+Age2 | t+5 | ReassertionProcessing | 13 | 1 | 7.69% | 0.8272 | 0.9372 | 0.6760
ContextDistinct | CompressionProcessing->NeutralProcessing+Age1 | t+1 | CompressionProcessing | 53 | 10 | 18.87% | 1.7754 | 1.1397 | 0.7081
ContextDistinct | CompressionProcessing->NeutralProcessing+Age1 | t+1 | DestructiveRotation | 53 | 1 | 1.89% | 0.4607 | 1.1397 | 0.7081
ContextDistinct | CompressionProcessing->NeutralProcessing+Age1 | t+1 | MixedStructure | 53 | 5 | 9.43% | 0.8464 | 1.1397 | 0.7081
ContextDistinct | CompressionProcessing->NeutralProcessing+Age1 | t+1 | NeutralProcessing | 53 | 32 | 60.38% | 1.1933 | 1.1397 | 0.7081
ContextDistinct | CompressionProcessing->NeutralProcessing+Age1 | t+1 | ReassertionProcessing | 53 | 5 | 9.43% | 1.0167 | 1.1397 | 0.7081
ContextDistinct | CompressionProcessing->NeutralProcessing+Age1 | t+2 | CompressionProcessing | 53 | 11 | 20.75% | 1.9520 | 1.4221 | 0.7308
ContextDistinct | CompressionProcessing->NeutralProcessing+Age1 | t+2 | ConstructiveEmergence | 53 | 1 | 1.89% | 2.5984 | 1.4221 | 0.7308
ContextDistinct | CompressionProcessing->NeutralProcessing+Age1 | t+2 | DecayToNeutral | 53 | 3 | 5.66% | 1.2690 | 1.4221 | 0.7308
ContextDistinct | CompressionProcessing->NeutralProcessing+Age1 | t+2 | MixedStructure | 53 | 7 | 13.21% | 1.1899 | 1.4221 | 0.7308
ContextDistinct | CompressionProcessing->NeutralProcessing+Age1 | t+2 | NeutralProcessing | 53 | 27 | 50.94% | 1.0063 | 1.4221 | 0.7308
ContextDistinct | CompressionProcessing->NeutralProcessing+Age1 | t+2 | ReassertionProcessing | 53 | 2 | 3.77% | 0.4065 | 1.4221 | 0.7308
ContextDistinct | CompressionProcessing->NeutralProcessing+Age1 | t+2 | RecoveryResolution | 53 | 2 | 3.77% | 1.0699 | 1.4221 | 0.7308
ContextDistinct | CompressionProcessing->NeutralProcessing+Age1 | t+3 | CompressionProcessing | 53 | 5 | 9.43% | 0.8868 | 1.1490 | 0.5904
ContextDistinct | CompressionProcessing->NeutralProcessing+Age1 | t+3 | DecayToNeutral | 53 | 2 | 3.77% | 0.8455 | 1.1490 | 0.5904
ContextDistinct | CompressionProcessing->NeutralProcessing+Age1 | t+3 | DestructiveRotation | 53 | 1 | 1.89% | 0.4602 | 1.1490 | 0.5904
ContextDistinct | CompressionProcessing->NeutralProcessing+Age1 | t+3 | ExhaustionPersistence | 53 | 1 | 1.89% | 0.3398 | 1.1490 | 0.5904
ContextDistinct | CompressionProcessing->NeutralProcessing+Age1 | t+3 | MixedStructure | 53 | 4 | 7.55% | 0.6828 | 1.1490 | 0.5904
ContextDistinct | CompressionProcessing->NeutralProcessing+Age1 | t+3 | NeutralProcessing | 53 | 36 | 67.92% | 1.3411 | 1.1490 | 0.5904
ContextDistinct | CompressionProcessing->NeutralProcessing+Age1 | t+3 | ReassertionProcessing | 53 | 4 | 7.55% | 0.8125 | 1.1490 | 0.5904
ContextDistinct | CompressionProcessing->NeutralProcessing+Age1 | t+5 | CompressionProcessing | 53 | 4 | 7.55% | 0.7087 | 1.1300 | 0.6307
ContextDistinct | CompressionProcessing->NeutralProcessing+Age1 | t+5 | DecayToNeutral | 53 | 2 | 3.77% | 0.8447 | 1.1300 | 0.6307
ContextDistinct | CompressionProcessing->NeutralProcessing+Age1 | t+5 | MixedStructure | 53 | 7 | 13.21% | 1.1993 | 1.1300 | 0.6307
ContextDistinct | CompressionProcessing->NeutralProcessing+Age1 | t+5 | NeutralProcessing | 53 | 35 | 66.04% | 1.3038 | 1.1300 | 0.6307
ContextDistinct | CompressionProcessing->NeutralProcessing+Age1 | t+5 | ReassertionProcessing | 53 | 4 | 7.55% | 0.8116 | 1.1300 | 0.6307
ContextDistinct | CompressionProcessing->NeutralProcessing+Age1 | t+5 | RecoveryResolution | 53 | 1 | 1.89% | 0.5341 | 1.1300 | 0.6307
ContextDistinct | CompressionProcessing->NeutralProcessing+Age11-20 | t+1 | CompressionProcessing | 13 | 1 | 7.69% | 0.7238 | 1.0318 | 0.7443
ContextDistinct | CompressionProcessing->NeutralProcessing+Age11-20 | t+1 | ConstructiveEmergence | 13 | 1 | 7.69% | 10.5989 | 1.0318 | 0.7443
ContextDistinct | CompressionProcessing->NeutralProcessing+Age11-20 | t+1 | MixedStructure | 13 | 3 | 23.08% | 2.0705 | 1.0318 | 0.7443
ContextDistinct | CompressionProcessing->NeutralProcessing+Age11-20 | t+1 | NeutralProcessing | 13 | 8 | 61.54% | 1.2163 | 1.0318 | 0.7443
ContextDistinct | CompressionProcessing->NeutralProcessing+Age11-20 | t+2 | CompressionProcessing | 13 | 2 | 15.38% | 1.4469 | 1.5858 | 0.8850
ContextDistinct | CompressionProcessing->NeutralProcessing+Age11-20 | t+2 | ConstructiveEmergence | 13 | 1 | 7.69% | 10.5934 | 1.5858 | 0.8850
ContextDistinct | CompressionProcessing->NeutralProcessing+Age11-20 | t+2 | DecayToNeutral | 13 | 1 | 7.69% | 1.7245 | 1.5858 | 0.8850
ContextDistinct | CompressionProcessing->NeutralProcessing+Age11-20 | t+2 | ExhaustionPersistence | 13 | 1 | 7.69% | 1.3861 | 1.5858 | 0.8850
ContextDistinct | CompressionProcessing->NeutralProcessing+Age11-20 | t+2 | MixedStructure | 13 | 3 | 23.08% | 2.0791 | 1.5858 | 0.8850
ContextDistinct | CompressionProcessing->NeutralProcessing+Age11-20 | t+2 | NeutralProcessing | 13 | 5 | 38.46% | 0.7598 | 1.5858 | 0.8850
ContextDistinct | CompressionProcessing->NeutralProcessing+Age11-20 | t+3 | CompressionProcessing | 13 | 2 | 15.38% | 1.4462 | 1.3778 | 0.8561
ContextDistinct | CompressionProcessing->NeutralProcessing+Age11-20 | t+3 | ConstructiveEmergence | 13 | 1 | 7.69% | 10.5879 | 1.3778 | 0.8561
ContextDistinct | CompressionProcessing->NeutralProcessing+Age11-20 | t+3 | ExhaustionPersistence | 13 | 1 | 7.69% | 1.3853 | 1.3778 | 0.8561
ContextDistinct | CompressionProcessing->NeutralProcessing+Age11-20 | t+3 | MixedStructure | 13 | 3 | 23.08% | 2.0878 | 1.3778 | 0.8561
ContextDistinct | CompressionProcessing->NeutralProcessing+Age11-20 | t+3 | NeutralProcessing | 13 | 6 | 46.15% | 0.9113 | 1.3778 | 0.8561
ContextDistinct | CompressionProcessing->NeutralProcessing+Age11-20 | t+5 | CompressionProcessing | 13 | 3 | 23.08% | 2.1670 | 1.2636 | 0.7851
ContextDistinct | CompressionProcessing->NeutralProcessing+Age11-20 | t+5 | ExhaustionPersistence | 13 | 1 | 7.69% | 1.3839 | 1.2636 | 0.7851
ContextDistinct | CompressionProcessing->NeutralProcessing+Age11-20 | t+5 | NeutralProcessing | 13 | 7 | 53.85% | 1.0631 | 1.2636 | 0.7851
ContextDistinct | CompressionProcessing->NeutralProcessing+Age11-20 | t+5 | ReassertionProcessing | 13 | 1 | 7.69% | 0.8272 | 1.2636 | 0.7851
ContextDistinct | CompressionProcessing->NeutralProcessing+Age11-20 | t+5 | RecoveryResolution | 13 | 1 | 7.69% | 2.1776 | 1.2636 | 0.7851
ContextDistinct | CompressionProcessing->NeutralProcessing+Age2 | t+1 | CompressionProcessing | 32 | 3 | 9.38% | 0.8822 | 0.8762 | 0.5444
ContextDistinct | CompressionProcessing->NeutralProcessing+Age2 | t+1 | ConstructiveEmergence | 32 | 1 | 3.12% | 4.3058 | 0.8762 | 0.5444
ContextDistinct | CompressionProcessing->NeutralProcessing+Age2 | t+1 | MixedStructure | 32 | 3 | 9.38% | 0.8411 | 0.8762 | 0.5444
ContextDistinct | CompressionProcessing->NeutralProcessing+Age2 | t+1 | NeutralProcessing | 32 | 24 | 75.00% | 1.4823 | 0.8762 | 0.5444
ContextDistinct | CompressionProcessing->NeutralProcessing+Age2 | t+1 | ReassertionProcessing | 32 | 1 | 3.12% | 0.3368 | 0.8762 | 0.5444
ContextDistinct | CompressionProcessing->NeutralProcessing+Age2 | t+2 | CompressionProcessing | 32 | 3 | 9.38% | 0.8817 | 0.7614 | 0.5492
ContextDistinct | CompressionProcessing->NeutralProcessing+Age2 | t+2 | MixedStructure | 32 | 2 | 6.25% | 0.5631 | 0.7614 | 0.5492
ContextDistinct | CompressionProcessing->NeutralProcessing+Age2 | t+2 | NeutralProcessing | 32 | 25 | 78.12% | 1.5433 | 0.7614 | 0.5492
ContextDistinct | CompressionProcessing->NeutralProcessing+Age2 | t+2 | ReassertionProcessing | 32 | 2 | 6.25% | 0.6732 | 0.7614 | 0.5492
ContextDistinct | CompressionProcessing->NeutralProcessing+Age2 | t+3 | NeutralProcessing | 32 | 26 | 81.25% | 1.6042 | 0.6019 | 0.5479
ContextDistinct | CompressionProcessing->NeutralProcessing+Age2 | t+3 | ReassertionProcessing | 32 | 4 | 12.50% | 1.3457 | 0.6019 | 0.5479
ContextDistinct | CompressionProcessing->NeutralProcessing+Age2 | t+3 | RecoveryResolution | 32 | 2 | 6.25% | 1.7711 | 0.6019 | 0.5479
ContextDistinct | CompressionProcessing->NeutralProcessing+Age2 | t+5 | CompressionProcessing | 32 | 3 | 9.38% | 0.8803 | 1.3546 | 0.6961
ContextDistinct | CompressionProcessing->NeutralProcessing+Age2 | t+5 | DecayToNeutral | 32 | 1 | 3.12% | 0.6995 | 1.3546 | 0.6961
ContextDistinct | CompressionProcessing->NeutralProcessing+Age2 | t+5 | DestructiveRotation | 32 | 1 | 3.12% | 0.7615 | 1.3546 | 0.6961
ContextDistinct | CompressionProcessing->NeutralProcessing+Age2 | t+5 | ExhaustionPersistence | 32 | 2 | 6.25% | 1.1244 | 1.3546 | 0.6961
ContextDistinct | CompressionProcessing->NeutralProcessing+Age2 | t+5 | MixedStructure | 32 | 2 | 6.25% | 0.5675 | 1.3546 | 0.6961
ContextDistinct | CompressionProcessing->NeutralProcessing+Age2 | t+5 | NeutralProcessing | 32 | 19 | 59.38% | 1.1723 | 1.3546 | 0.6961
